,PM2.5,PM10,NO,NO2,SO2,CO,Ozone,RH,WS,WD,AT,Date
2080,26.15,34.51,29.86,32.45,24.41,0.22,26.61,99.3,2.26,147.36,23.44,11-06-2021 16:00
2081,13.3,24.88,16.86,23.65,20.64,0.12,26.46,99.84,3.01,151.56,22.87,11-06-2021 17:00
2082,23.99,38.11,23.34,46.77,24.46,0.22,25.61,99.89,2.29,141.19,22.97,11-06-2021 18:00
2083,4.26,17.75,17.31,26.07,25.77,0.24,25.46,99.9,2.35,182.45,23.14,11-06-2021 19:00
2084,7.09,11.12,16.99,24.03,24.4,0.25,24.95,99.9,2.12,142.0,23.01,11-06-2021 20:00
2085,8.0,13.33,14.71,24.18,23.18,0.19,25.11,99.9,3.36,136.73,22.89,11-06-2021 21:00
2086,8.26,13.29,17.09,21.94,23.9,0.1,25.53,99.9,2.22,155.73,23.07,11-06-2021 22:00
2087,11.42,13.71,17.14,23.6,23.36,0.14,26.26,99.9,2.46,118.68,22.9,11-06-2021 23:00
2088,11.844999999999999,14.883333333333335,18.62,31.07,17.66,0.08,26.34,99.9,1.44,124.19,22.91,12-06-2021 00:00
2089,12.27,16.05666666666667,16.9,50.26,15.08,0.11,26.31,99.9,1.46,109.96,22.9,12-06-2021 01:00
2090,9.29,17.23,29.25,132.07323967123816,16.74,0.09,26.13,99.9,1.94,104.62,23.32,12-06-2021 02:00
2091,12.26,19.0,11.3,49.24,17.96,0.17,25.8,99.9,1.86,105.5,23.05,12-06-2021 03:00
2092,14.0,17.5,13.96,35.69,19.99,0.18,26.17,99.9,1.61,101.29,23.05,12-06-2021 04:00
2093,14.0,16.0,11.4,29.15,21.82,0.19,25.78,99.9,2.29,126.5,22.71,12-06-2021 05:00
2094,9.0,13.85,19.41,25.98,20.66,0.23,25.94,99.9,0.92,190.08,22.96,12-06-2021 06:00
2095,9.27,11.7,26.47,29.05,22.17,0.23,26.54,99.9,1.73,81.8,23.07,12-06-2021 07:00
2096,12.425,12.735,24.74,25.29,17.04,0.17,27.23,99.9,1.03,211.31,23.33,12-06-2021 08:00
2097,15.58,13.77,19.53,29.02,14.18,0.38,26.23,99.9,1.14,114.65,23.64,12-06-2021 09:00
2098,13.29,19.884999999999998,19.95,27.47,13.48,0.28,26.65,99.9,1.96,187.42,22.92,12-06-2021 10:00
2099,11.0,26.0,13.44,28.01,15.2,0.24,25.38,99.9,4.598187300098536,257.35,22.74,12-06-2021 11:00
2100,6.5600000000000005,18.25,17.28,31.93,16.59,0.29,25.67,99.9,2.77,274.42,23.74,12-06-2021 12:00
2101,2.12,10.5,37.91,36.86,18.45,0.28,25.52,99.89,2.46,279.23,24.16,12-06-2021 13:00
2102,3.0,16.66,29.54,27.19,18.01,0.17,25.63,99.23,2.31,247.38,25.18,12-06-2021 14:00
2103,3.87,20.53,28.02,28.82,18.95,0.1,26.12,94.77,2.42,255.06,26.67,12-06-2021 15:00
2104,13.36,28.37,27.51,27.16,17.74,0.07,26.16,80.84,2.18,258.11,28.43,12-06-2021 16:00
2105,20.2,65.56,30.66,29.8,13.43,0.15,25.97,80.08,1.6,254.74,28.2,12-06-2021 17:00
2106,50.45,83.53,32.54,34.89,10.88,0.28,26.92,93.79,0.98,217.2,25.21,12-06-2021 18:00
2107,12.92,54.54,47.47,43.33,12.9,0.46,26.82,94.77,1.31,222.01,25.19,12-06-2021 19:00
2108,11.91,29.3,37.03,36.27,13.83,0.46,25.72,94.99,1.39,223.65,25.38,12-06-2021 20:00
2109,10.65,26.12,19.58,25.52,15.83,0.3,25.58,93.48,1.67,223.02,25.48,12-06-2021 21:00
2110,7.53,23.45,36.05,28.37,16.63,0.36,25.49,91.68,1.14,231.01,25.56,12-06-2021 22:00
2111,13.2,28.32,37.34,35.04,16.21,0.27,25.75,90.15,0.91,230.93,25.77,12-06-2021 23:00
2112,15.0,33.0,32.74,34.42,17.95,0.17,26.41,89.22,0.7,224.76,25.79,13-06-2021 00:00
2113,12.66,31.5,23.07,28.69,12.3,0.11,26.29,90.23,0.93,223.05,26.0,13-06-2021 01:00
2114,11.09,26.59,13.38,20.01,8.7,0.07,26.38,91.25,0.81,229.91,25.84,13-06-2021 02:00
2115,11.35,26.0,7.62,15.5,7.45,0.06,26.12,92.56,0.89,218.23,25.72,13-06-2021 03:00
2116,6.84,21.06,18.92,20.47,9.97,0.15,26.05,96.28,0.92,140.4,24.89,13-06-2021 04:00
2117,5.0,16.0,7.7,24.2,11.73,0.27,26.1,96.94,1.75,75.11,24.12,13-06-2021 05:00
2118,9.79,15.67,9.49,20.63,13.33,0.3,26.1,97.14,1.67,74.92,24.14,13-06-2021 06:00
2119,15.0,19.5,11.49,16.26,13.19,0.3,25.86,96.81,2.13,79.72,24.23,13-06-2021 07:00
2120,17.52,21.0,17.64,19.37,14.21,0.27,26.88,99.28,1.67,92.25,24.45,13-06-2021 08:00
2121,21.69,27.68,32.58,21.53,10.83,0.28,26.68,98.57,1.27,130.24,25.36,13-06-2021 09:00
2122,33.15,40.16,29.92,24.7,6.42,0.15,26.25,93.0,1.65,168.39,26.88,13-06-2021 10:00
2123,17.58,31.67,12.85,19.63,5.24,0.08,26.24,83.65,1.67,188.95,28.33,13-06-2021 11:00
2124,7.0,27.0,24.48,29.14,7.49,0.12,24.86,80.1,1.96,185.21,28.76,13-06-2021 12:00
2125,4.0,14.0,46.45,44.87,8.58,0.28,25.79,78.95,1.48,262.23,29.22,13-06-2021 13:00
2126,5.61,25.29,34.36,39.39,10.28,0.19,25.43,72.37,1.9,251.49,30.33,13-06-2021 14:00
2127,12.47,31.82,23.38,26.76,11.3,0.18,25.23,74.22,1.84,248.17,30.18,13-06-2021 15:00
2128,18.62,49.0,31.72,22.2,12.91,0.11,25.57,78.45,2.4,245.81,29.24,13-06-2021 16:00
2129,30.66,66.0,25.2,22.44,11.7,0.12,25.63,80.59,2.18,240.63,28.61,13-06-2021 17:00
2130,30.58,69.36,29.8,26.4,7.92,0.2,25.88,83.02,1.77,239.99,27.83,13-06-2021 18:00
2131,45.21,79.7,37.97,30.77,5.23,0.31,26.42,85.93,1.18,243.08,27.04,13-06-2021 19:00
2132,14.42,54.9,22.62,28.24,6.17,0.51,26.04,88.49,0.83,238.16,26.82,13-06-2021 20:00
2133,9.31,25.0,21.52,23.59,7.02,0.48,25.65,89.84,0.7,244.38,26.69,13-06-2021 21:00
2134,6.35,27.67,21.06,20.84,8.31,0.37,25.47,89.29,0.99,239.79,26.65,13-06-2021 22:00
2135,9.2,26.0,20.24,20.91,9.81,0.23,25.7,90.62,0.81,240.04,26.38,13-06-2021 23:00
2136,10.46,34.52,14.97,18.83,9.08,0.16,25.33,90.4,1.27,247.83,26.33,14-06-2021 00:00
2137,14.0,38.5,15.315000000000001,17.82,7.21,0.085,25.759999999999998,88.555,1.2149999999999999,246.75,26.345,14-06-2021 01:00
2138,17.82,42.48,15.66,16.81,5.34,0.01,26.19,86.71,1.16,245.67,26.36,14-06-2021 02:00
2139,17.0,67.67,12.36,14.81,2.58,0.01,26.15,90.83,1.32,227.22,25.45,14-06-2021 03:00
2140,25.13,43.8,12.85,14.79,1.21,0.05,26.12,92.06,1.02,231.48,25.26,14-06-2021 04:00
2141,16.0,31.52,41.55,32.87,3.3,0.12,25.71,86.77,1.16,236.78,25.63,14-06-2021 05:00
2142,3.0,37.18,25.33,19.23,4.53,0.2,25.75,87.87,0.41,174.32,25.62,14-06-2021 06:00
2143,7.6259999999999994,47.944,30.316,20.774,6.802,0.19666666666666668,25.748,84.69800000000001,0.76,194.05,26.636,14-06-2021 07:00
2144,12.251999999999999,58.708,35.302,22.318,9.074,0.19333333333333336,25.746,81.52600000000001,1.11,213.78,27.652,14-06-2021 08:00
2145,16.878,69.47200000000001,40.288,23.862000000000002,11.346,0.19,25.744,78.35400000000001,1.46,233.51000000000002,28.668,14-06-2021 09:00
2146,21.503999999999998,80.23599999999999,45.274,25.406,13.617999999999999,0.18666666666666668,25.741999999999997,75.182,1.81,253.24,29.683999999999997,14-06-2021 10:00
2147,26.13,91.0,50.26,26.95,15.89,0.18333333333333335,25.74,72.01,2.16,272.97,30.7,14-06-2021 11:00
2148,129.0,91.0,66.09,50.78,14.75,0.18000000000000002,28.91,70.31,1.86,262.02,30.99,14-06-2021 12:00
2149,89.30666666666667,139.70499999999998,75.42,113.79,16.39,0.1766666666666667,28.53,68.21,2.23,271.9,31.23,14-06-2021 13:00
2150,49.61333333333333,188.41,52.05,40.43,16.73,0.17333333333333334,28.65,68.62,1.81,250.27,31.6,14-06-2021 14:00
2151,9.92,118.82,54.76,20.69,18.61,0.17,57.31999999999999,69.42,2.05,253.23,31.06,14-06-2021 15:00
2152,20.0,125.75,53.69,23.27,19.41,0.14,85.99,69.81,2.17,259.46,30.86,14-06-2021 16:00
2153,26.68,139.72,53.28,28.38,16.74,0.15,114.66,72.71,2.0,255.32,30.13,14-06-2021 17:00
2154,64.18,220.86,35.74,29.79,15.43,0.16,27.8,76.58,1.61,249.02,29.06,14-06-2021 18:00
2155,65.31,319.3,49.78,29.54,10.64,0.2,28.39,81.88,1.02,229.36,28.09,14-06-2021 19:00
2156,52.11,141.67,47.9,29.99,8.2,0.36,28.57,84.06,1.02,239.61,27.67,14-06-2021 20:00
2157,24.0,122.0,68.83,29.45,6.88,0.34,28.18,84.6,0.98,248.62,27.58,14-06-2021 21:00
2158,26.08,109.54,56.42,24.01,9.09,0.36,28.59,85.07,0.96,226.53,27.42,14-06-2021 22:00
2159,19.26,99.17,48.4,20.48,10.79,0.27,29.03,85.95,1.0,205.3,27.36,14-06-2021 23:00
2160,21.12,143.28,40.79,18.18,11.89,0.23,28.82,87.41,0.65,164.15,27.05,15-06-2021 00:00
2161,22.43,122.93,41.38,17.89,12.23,0.2,28.82,87.65,0.76,224.86,27.1,15-06-2021 01:00
2162,27.0,98.0,44.97,16.79,10.96,0.14,28.95,89.62,0.81,232.53,26.61,15-06-2021 02:00
2163,27.0,78.55,48.77,14.59,7.75,0.12,28.55,90.16,0.72,234.23,26.48,15-06-2021 03:00
2164,27.0,52.25,42.88,13.2,4.02,0.15,28.7,94.16,1.22,91.15,25.56,15-06-2021 04:00
2165,18.81,50.0,44.44,11.27,3.2,0.16,29.02,94.53,1.42,79.77,25.49,15-06-2021 05:00
2166,22.0,120.47,44.17,11.97,5.04,0.24,28.44,94.45,1.58,74.91,25.37,15-06-2021 06:00
2167,14.07,40.24,51.3,11.2,8.21,0.33,29.2,94.5,1.28,82.86,25.66,15-06-2021 07:00
2168,23.88,47.06,65.02,11.71,10.41,0.36,28.76,87.5,1.06,201.99,27.39,15-06-2021 08:00
2169,23.0,58.93,55.1,11.63,11.13,0.27,28.91,81.33,1.1,160.95,28.54,15-06-2021 09:00
2170,30.04,91.33,51.25,13.29,10.4,0.18,28.79,78.26,1.86,171.67,28.91,15-06-2021 10:00
2171,34.54,92.0,45.26166666666667,14.158333333333333,9.5,0.16,28.87,80.76,2.02,197.08,27.78,15-06-2021 11:00
2172,17.55,50.01,39.27333333333333,15.026666666666666,7.1,0.22,28.38,85.34,1.76,201.68,26.46,15-06-2021 12:00
2173,11.44,25.5,33.285,15.895,6.06,0.25,28.09,89.54,2.03,205.49,25.94,15-06-2021 13:00
2174,3.54,32.6,27.296666666666667,16.763333333333332,8.84,0.2,27.16,94.01,2.27,221.61,24.71,15-06-2021 14:00
2175,8.36,34.0,21.308333333333334,17.631666666666668,9.32,0.17,27.12,96.63,1.97,200.61,23.79,15-06-2021 15:00
2176,13.18,30.1,15.32,18.5,11.47,0.19,27.67,97.62,1.08,165.09,24.69,15-06-2021 16:00
2177,18.0,45.0,13.2,19.69,11.99,0.16,27.26,94.61,1.1,161.38,25.53,15-06-2021 17:00
2178,14.67,48.33,9.14,22.18,10.76,0.11,26.41,90.95,1.19,131.01,25.28,15-06-2021 18:00
2179,12.0,33.0,14.81,28.86,8.79,0.14,27.11,89.87,1.26,144.5,25.58,15-06-2021 19:00
2180,15.0,35.63,9.08,25.44,4.1,0.15,27.34,90.08,1.25,145.23,25.77,15-06-2021 20:00
2181,11.82,38.615,20.259999999999998,25.325000000000003,3.07,0.21999999999999997,27.634999999999998,92.435,1.2650000000000001,174.85,25.125,15-06-2021 21:00
2182,8.64,41.6,31.44,25.21,2.04,0.29,27.93,94.79,1.28,204.47,24.48,15-06-2021 22:00
2183,16.0,42.0,16.52,23.17,4.26,0.23,27.73,95.88,0.98,120.37,23.44,15-06-2021 23:00
2184,3.2,10.5,15.29,25.15,6.54,0.29,27.84,97.41,1.67,92.79,23.71,16-06-2021 00:00
2185,4.0,10.0,12.36,24.0,7.46,0.23,28.73,97.82,1.97,103.06,23.83,16-06-2021 01:00
2186,9.0,17.5,10.27,22.89,8.77,0.2,27.87,98.22,1.57,88.19,23.87,16-06-2021 02:00
2187,11.0,19.0,10.71,22.99,8.5,0.17,27.46,97.99,1.47,101.62,23.95,16-06-2021 03:00
2188,19.88,28.05,22.49,42.16,5.26,0.18,27.96,97.82,1.66,103.69,23.54,16-06-2021 04:00
2189,17.76,24.84,13.62,29.51,3.24,0.17,28.33,96.96,1.89,105.53,23.3,16-06-2021 05:00
2190,7.91,11.92,10.12,23.69,2.19,0.16,27.82,96.77,2.28,88.06,23.39,16-06-2021 06:00
2191,7.0,11.43,11.77,21.8,3.34,0.2,28.15,95.56,2.74,90.9,23.58,16-06-2021 07:00
2192,6.0,12.59,17.59,26.09,5.37,0.26,27.62,96.34,2.06,115.18,23.12,16-06-2021 08:00
2193,8.0,10.36,12.57,23.09,6.86,0.22,27.7,99.11,2.38,119.82,22.2,16-06-2021 09:00
2194,5.0,8.0,21.86,30.97,9.1,0.23,27.42,99.55,1.78,121.91,22.45,16-06-2021 10:00
2195,7.38,24.33,21.65,30.35142857142857,10.02,0.25,27.21,99.63,1.92,135.76,22.69,16-06-2021 11:00
2196,18.12,25.6,21.44,29.732857142857142,10.08,0.16,27.14,99.6,2.06,111.94,23.12,16-06-2021 12:00
2197,18.48,23.0,21.23,29.114285714285714,6.82,0.17,27.73,97.48,1.88,121.22,24.77,16-06-2021 13:00
2198,16.0,23.0,21.02,28.495714285714286,6.4,0.16,27.49,95.42,1.46,139.5,25.24,16-06-2021 14:00
2199,14.35,20.33,20.81,27.877142857142857,7.07,0.2,27.33,83.56,1.41,153.44,26.82,16-06-2021 15:00
2200,23.0,27.75,20.6,27.25857142857143,7.98,0.18,28.23,83.66,1.09,140.21,26.61,16-06-2021 16:00
2201,10.0,56.75,20.39,26.64,8.07,0.17,27.41,87.32,1.15,156.2,25.94,16-06-2021 17:00
2202,18.26,43.39,29.25,29.45,10.02,0.32,27.32,88.77,1.05,135.14,25.45,16-06-2021 18:00
2203,20.630000000000003,41.519999999999996,28.435000000000002,27.435000000000002,9.219999999999999,0.29500000000000004,25.314999999999998,92.66,1.19,124.34,24.740000000000002,16-06-2021 19:00
2204,23.0,39.65,27.62,25.42,8.42,0.27,23.31,96.55,1.33,113.54,24.03,16-06-2021 20:00
2205,23.0,32.59,55.16,27.52,6.58,0.6,17.82,97.86,1.13,113.22,23.88,16-06-2021 21:00
2206,26.0,32.0,22.73,29.4,3.14,0.45,17.97,97.78,0.81,99.57,24.42,16-06-2021 22:00
2207,27.0,36.0,69.09,18.22,2.66,0.66,18.51,97.45,0.81,127.91,24.36,16-06-2021 23:00
2208,34.46,81.16,58.68,19.0,3.72,0.37,18.71,95.64,1.02,227.13,25.32,17-06-2021 00:00
2209,78.69,88.25,44.17,17.42,5.54,0.37,18.43,96.06,1.19,235.47,25.39,17-06-2021 01:00
2210,70.0,142.8,36.21,14.65,7.35,0.35,18.41,94.46,1.05,237.79,25.65,17-06-2021 02:00
2211,24.0,80.82,11.11,10.9,7.88,0.26,18.39,92.25,0.91,214.61,25.64,17-06-2021 03:00
2212,37.0,90.09,19.35,13.56,7.81,0.25,18.53,91.84,1.11,229.09,26.12,17-06-2021 04:00
2213,22.19,38.97,6.7,10.24,5.09,0.2,18.44,99.34,0.81,160.48,23.7,17-06-2021 05:00
2214,16.78,44.29,17.2,16.27,3.49,0.26,18.29,99.49,0.74,211.98,24.56,17-06-2021 06:00
2215,25.81,49.7,41.46,27.13,2.16,0.27,18.22,98.56,0.91,240.65,24.14,17-06-2021 07:00
2216,33.19,54.23,63.81,46.66,2.67,0.42,18.18,98.52,1.51,112.48,24.74,17-06-2021 08:00
2217,25.35,50.67,31.08,33.17,4.44,0.4,18.41,99.0,2.06,83.08,24.34,17-06-2021 09:00
2218,28.0,48.0,45.78,35.37,6.59,0.34,18.66,99.12,1.71,198.37,24.03,17-06-2021 10:00
2219,61.0,103.0,28.79,32.8,6.96,0.27,17.6,96.79,1.85,204.45,24.68,17-06-2021 11:00
2220,63.0,101.18,44.26,20.37,7.33,0.28,17.91,95.2,2.04,238.01,25.06,17-06-2021 12:00
2221,55.33,106.35,28.69,19.49,7.7,0.17,18.09,82.57,1.51,239.61,27.35,17-06-2021 13:00
2222,55.05,102.41,12.64,20.19,6.26,0.26,18.44,95.34,1.82,89.67,24.07,17-06-2021 14:00
2223,26.0,83.91,7.68,16.83,5.92,0.2,17.74,97.0,3.67,72.43,22.68,17-06-2021 15:00
2224,14.0,58.0,22.45,19.48,5.58,0.17,18.06,99.55,1.93,177.94,22.44,17-06-2021 16:00
2225,20.44,560.9731176297375,17.41,20.5,5.24,0.25,17.73,99.7,1.52,145.98,22.3,17-06-2021 17:00
2226,16.32,404.69,22.11,28.31,6.35,0.23,17.74,99.75,1.67,178.77,22.67,17-06-2021 18:00
2227,19.0,21.38,16.99,30.11,7.25,0.35,18.08,99.81,1.75,181.67,22.7,17-06-2021 19:00
2228,18.5,20.189999999999998,13.834999999999999,28.16,7.49,0.35,17.83,99.83500000000001,1.915,167.41,22.615000000000002,17-06-2021 20:00
2229,18.0,19.0,10.68,26.21,7.73,0.35,17.58,99.86,2.08,153.15,22.53,17-06-2021 21:00
2230,28.0,20.705,9.43,27.21,4.78,0.28,17.74,99.87,2.67,147.18,22.34,17-06-2021 22:00
2231,17.4,22.41,10.74,27.44,1.6,0.31,17.9,99.9,2.58,153.06,22.65,17-06-2021 23:00
2232,22.0,23.0,10.4,24.61,0.66,0.28,18.13,99.9,3.51,142.6,22.74,18-06-2021 00:00
2233,19.5,27.89,39.16,21.47,1.82,0.2,18.33,99.76,2.33,225.45,23.2,18-06-2021 01:00
2234,30.82,71.72,36.81,17.77,3.92,0.18,18.36,99.83,0.63,218.68,22.9,18-06-2021 02:00
2235,29.66,61.18,40.2,15.03,5.31,0.17,18.34,99.84,1.58,226.03,23.36,18-06-2021 03:00
2236,26.23,78.41,15.87,12.74,5.94,0.12,17.94,99.53,1.21,223.79,22.97,18-06-2021 04:00
2237,28.0,46.0,42.6,21.02,6.19,0.16,17.915,99.82,0.88,225.86,22.91,18-06-2021 05:00
2238,32.48,46.7,42.39,29.94,5.3,0.2,17.89,99.88,0.88,203.88,23.53,18-06-2021 06:00
2239,26.87,56.65,59.89,29.35,2.49,0.26,18.3,99.89,1.22,235.83,24.56,18-06-2021 07:00
2240,25.82,56.65,46.44,29.41,1.19,0.29,18.46,99.33,1.6,245.74,25.55,18-06-2021 08:00
2241,24.98,54.0,57.02,29.88,0.42,0.26,18.25,93.38,2.25,257.7,27.67,18-06-2021 09:00
2242,29.0,57.5,45.1,44.73,1.61,0.25,18.21,81.51,2.52,254.78,29.05,18-06-2021 10:00
2243,22.0,65.85,48.39,37.98,4.25,0.28,18.45,78.14,2.65,253.75,29.55,18-06-2021 11:00
2244,27.38,54.0,35.2,40.65,8.15,0.11,16.413999999999998,76.42,2.66,252.5,30.18,18-06-2021 12:00
2245,34.36,131.31,41.4,28.82,9.14,0.17,14.378,75.24,2.64,252.76,30.34,18-06-2021 13:00
2246,38.0,127.5,35.88,17.66,8.88,0.11,12.341999999999999,75.28,2.63,256.13,30.25,18-06-2021 14:00
2247,34.0,86.75,31.44,15.69,8.67,0.12,10.306,80.69,2.63,261.28,28.39,18-06-2021 15:00
2248,36.34,81.0,32.36,25.95,5.46,0.11,8.27,79.29,3.02,257.09,29.23,18-06-2021 16:00
2249,40.86,111.06,37.22,25.05,4.0,0.12,8.23,79.71,2.85,260.46,28.98,18-06-2021 17:00
2250,66.73,136.0,36.47,22.59,4.34,0.17,7.82,83.61,2.72,251.3,27.79,18-06-2021 18:00
2251,33.42,72.97,54.31,26.8,5.81,0.28,8.41,92.15,1.93,249.03,26.12,18-06-2021 19:00
2252,29.17,66.88,48.91,24.94,6.61,0.29,8.57,88.5,1.84,253.53,26.45,18-06-2021 20:00
2253,34.92,94.0,74.18,30.54,8.04,0.43,8.05,87.31,1.23,245.62,26.6,18-06-2021 21:00
2254,65.0,98.44,67.21,24.54,7.09,0.39,7.94,88.49,1.33,242.17,26.91,18-06-2021 22:00
2255,44.46,99.06,66.91,19.6,4.23,0.3,8.3,89.61,0.86,226.5,26.77,18-06-2021 23:00
2256,86.5,99.0,21.77,22.48,0.54,0.25,8.32,96.11,1.12,175.06,23.96,19-06-2021 00:00
2257,26.0,68.5,10.82,18.68,0.01,0.28,8.11,96.85,2.41,96.16,23.99,19-06-2021 01:00
2258,21.91,30.97,14.58,25.64,0.34,0.21,8.19,97.05,2.9,96.67,22.67,19-06-2021 02:00
2259,16.955,24.235,19.02,37.28,1.6,0.18,8.02,98.81,2.37,92.34,22.25,19-06-2021 03:00
2260,12.0,17.5,16.29,37.12,2.7,0.15,8.2,98.8,2.01,104.61,22.04,19-06-2021 04:00
2261,15.0,17.0,16.23,51.8,4.26,0.13,7.72,99.21,1.87,121.35,21.83,19-06-2021 05:00
2262,13.72,19.81,14.78,57.88,4.51,0.13,7.62,99.49,2.1,119.36,21.8,19-06-2021 06:00
2263,19.0,20.0,19.45,64.51,3.88,0.13,8.1,99.6,1.7,107.54,22.09,19-06-2021 07:00
2264,15.66,17.86,12.77,20.09,0.73,0.13,7.87,97.41,1.91,110.19,24.23,19-06-2021 08:00
2265,14.0,17.18,26.39,25.36,4.08,0.15,8.26,89.78,1.19,129.69,26.59,19-06-2021 09:00
2266,20.0,28.51,20.84,27.53,2.12,0.21,8.1,83.17,1.41,100.19,26.94,19-06-2021 10:00
2267,29.0,36.5,23.86,26.61,4.51,0.26,8.16,83.7,1.3,193.35,26.7,19-06-2021 11:00
2268,20.37,30.71,12.21,19.89,7.2,0.22,8.36,78.68,1.23,148.8,28.19,19-06-2021 12:00
2269,17.12,47.33,21.24,25.34,9.58,0.23,8.54,77.0,1.95,229.39,28.73,19-06-2021 13:00
2270,40.64,67.05,29.74,24.19,10.46,0.21,7.96,75.2,2.1,240.19,28.88,19-06-2021 14:00
2271,36.36,75.11,30.27,26.59,11.2,0.19,7.63,73.71,2.01,244.35,29.27,19-06-2021 15:00
2272,29.84,83.24,35.56,26.44,10.94,0.24,7.59,74.35,1.99,238.06,28.51,19-06-2021 16:00
2273,37.96,89.81,28.26,27.75,6.82,0.18,8.04,80.59,2.15,229.73,26.85,19-06-2021 17:00
2274,52.65,91.94,46.73,40.23,4.41,0.24,7.94,81.79,1.91,236.27,26.04,19-06-2021 18:00
2275,49.77,88.67,51.59,42.81,5.38,0.33,8.29,84.63,1.38,217.07,25.51,19-06-2021 19:00
2276,45.58,96.84,38.15,43.19,7.07,0.37,7.94,84.43,1.27,229.9,25.64,19-06-2021 20:00
2277,21.0,72.5,39.93,49.38,8.89,0.4,8.15,87.78,1.1,215.06,25.26,19-06-2021 21:00
2278,57.75,226.0,30.27,44.8,10.6,0.34,7.69,94.54,0.7,205.09,23.83,19-06-2021 22:00
2279,38.0,226.0,13.14,29.3,10.1,0.22,7.12,95.76,0.78,170.11,23.67,19-06-2021 23:00
2280,24.41,33.47,6.03,26.03,8.71,0.23,7.74,96.86,1.6,71.71,23.56,20-06-2021 00:00
2281,25.39,33.19,4.88,23.22,6.97,0.17,7.7,96.97,1.51,88.94,23.55,20-06-2021 01:00
2282,21.0,32.0,12.43,34.39,5.78,0.2,8.09,97.88,1.07,189.37,24.18,20-06-2021 02:00
2283,66.77,144.06,25.02,21.92,5.17,0.15,8.38,91.98,2.0,241.8,25.73,20-06-2021 03:00
2284,36.65,114.33,17.44,21.6,6.31,0.17,8.15,88.36,2.11,247.64,26.2,20-06-2021 04:00
2285,34.0,93.5,24.26,21.49,7.96,0.17,8.3,86.73,2.27,246.69,26.38,20-06-2021 05:00
2286,68.56,127.98,27.0,24.35,9.86,0.18,8.23,86.16,1.86,245.18,26.5,20-06-2021 06:00
2287,50.39,139.0,45.66,23.54,11.19,0.21,7.93,82.91,1.71,248.13,27.49,20-06-2021 07:00
2288,57.0,147.63,31.07,23.61,10.16,0.16,8.41,80.88,1.92,248.48,27.88,20-06-2021 08:00
2289,52.18,121.43,36.74,21.92,7.82,0.23,8.33,84.28,1.54,243.64,27.21,20-06-2021 09:00
2290,62.0,119.0,37.97,17.55,6.31,0.21,8.36,80.46,2.07,220.4,28.83,20-06-2021 10:00
2291,64.0,127.1,31.41,24.88,3.92,0.21,8.4,80.65,1.99,235.97,28.77,20-06-2021 11:00
2292,43.34,116.0,43.12,37.78,5.81,0.24,8.05,76.0,2.92,251.51,28.6,20-06-2021 12:00
2293,56.6,112.36,43.08,31.95,8.04,0.24,8.55,74.4,1.95,254.65,29.64,20-06-2021 13:00
2294,83.0,155.33,38.7,26.65,10.0,0.24,8.5,73.72,2.2,243.6,30.06,20-06-2021 14:00
2295,60.53,193.23,34.34,35.33,11.4,0.18,8.34,72.54,2.49,256.66,30.09,20-06-2021 15:00
2296,76.48,191.78,37.28,49.47,11.35,0.17,7.65,74.27,2.38,255.55,29.79,20-06-2021 16:00
2297,63.72,201.25,32.15,22.11,10.4,0.18,7.99,75.5,1.8,239.66,28.48,20-06-2021 17:00
2298,69.79,159.0,29.24,24.5,6.27,0.19,8.19,84.2,2.01,242.81,26.41,20-06-2021 18:00
2299,64.0,141.5,41.19,27.22,5.01,0.41,8.25,96.79,1.52,239.35,24.96,20-06-2021 19:00
2300,52.82,104.0,49.5,27.93,4.81,0.42,7.21,92.33,1.38,241.55,25.55,20-06-2021 20:00
2301,53.8,145.0,24.97,25.13,6.86,0.5,8.38,87.9,0.96,242.59,25.98,20-06-2021 21:00
2302,62.0,87.52,23.5,26.28,8.25,0.46499999999999997,8.530000000000001,87.13,0.46,251.41,26.14,20-06-2021 22:00
2303,42.21,86.6,14.34,15.98,9.86,0.43,8.68,87.12,0.71,181.58,25.25,20-06-2021 23:00
2304,47.84,78.95,6.79,13.77,9.97,0.27,7.79,89.48,1.06,137.31,24.0,21-06-2021 00:00
2305,46.67,73.67,8.01,13.31,9.33,0.14,8.03,98.45,0.86,190.14,22.51,21-06-2021 01:00
2306,51.34,76.0,7.46,16.74,6.41,0.17,7.82,99.0,1.3,82.0,22.8,21-06-2021 02:00
2307,48.0,67.62,10.04,24.18,4.84,0.17,8.4,99.07,1.92,91.6,22.69,21-06-2021 03:00
2308,36.0,53.37,10.97,23.23,4.63,0.2,8.12,99.08,2.07,93.35,22.86,21-06-2021 04:00
2309,35.85,45.38,10.69,20.65,6.37,0.18,8.13,98.88,2.04,97.73,22.82,21-06-2021 05:00
2310,21.73,35.0,13.44,27.68,8.62,0.2,8.11,99.37,1.82,99.45,22.64,21-06-2021 06:00
2311,25.27,37.11,17.27,26.33,9.33,0.23,8.26,99.29,1.44,109.12,23.05,21-06-2021 07:00
2312,28.81,42.67,22.4,19.76,10.43,0.29,8.11,97.66,1.51,84.9,24.51,21-06-2021 08:00
2313,35.9,54.83,20.79,16.38,10.18,0.29,8.12,94.78,1.62,81.35,25.72,21-06-2021 09:00
2314,44.76,73.49,27.12,17.4,8.68,0.22,8.34,82.86,1.92,247.65,28.61,21-06-2021 10:00
