From Date,To Date,PM2.5,PM10,NO,NO2,SO2,CO,Ozone,RH,WS,WD,AT
14-01-2023 21:00,14-01-2023 22:00,44.64,182.65,13.75,62.38,38.3,1.31,29.03,61.51,0.44,278.2,20.28
14-01-2023 22:00,14-01-2023 23:00,59.7,214.75,20.97,54.23,32.11,1.37,28.58,62.63,0.58,303.53,19.96
14-01-2023 23:00,15-01-2023 00:00,63,229,None,None,37.94,None,27.66,None,None,None,None
15-01-2023 00:00,15-01-2023 01:00,61.87,229,55.19,46.49,37.79,1.59,25.36,None,None,None,None
15-01-2023 01:00,15-01-2023 02:00,58.45,None,59.85,42.81,39,1.56,27.95,67.49,0.51,107.14,18.74
15-01-2023 02:00,15-01-2023 03:00,60.91,218.2,71.15,32.59,38.79,1.6,26.22,69.71,0.45,175.37,18.46
15-01-2023 03:00,15-01-2023 04:00,66.73,242.35,91.34,28.18,39.17,1.66,24.69,76.37,0.3,190.7,17.59
15-01-2023 04:00,15-01-2023 05:00,76.23,267.05,102.31,24.37,25.06,1.69,23.25,75.7,0.34,186.11,17.62
15-01-2023 05:00,15-01-2023 06:00,74.04,248.05,106.96,22.05,40.92,1.69,23.82,74.87,0.36,142.56,17.32
15-01-2023 06:00,15-01-2023 07:00,64,232.7,112.59,22.18,37.55,1.77,24.32,74.95,0.34,219.31,17.24
15-01-2023 07:00,15-01-2023 08:00,78,285.6,None,None,None,None,None,None,None,None,None
15-01-2023 08:00,15-01-2023 09:00,90.55,315.89,None,None,39.27,1.83,25.03,None,None,None,None
15-01-2023 09:00,15-01-2023 10:00,91.28,314.1,122.86,21.15,39.85,1.9,28.7,None,None,None,None
15-01-2023 10:00,15-01-2023 11:00,95.36,314.85,109.87,26.18,29.14,1.84,35.15,48.32,0.53,229.03,26.57
15-01-2023 11:00,15-01-2023 12:00,78.95,290.8,91.15,37.25,32.47,1.77,43.9,46.46,0.52,214.58,28.04
15-01-2023 12:00,15-01-2023 13:00,66.35,248.1,69.52,53.8,29.85,1.66,42.26,47.64,0.65,242.23,28.71
15-01-2023 13:00,15-01-2023 14:00,67.58,229.2,39.95,70.55,36.35,1.54,41.92,47.07,0.69,252.72,28.71
15-01-2023 14:00,15-01-2023 15:00,54.63,192.85,19.56,72.35,37.73,1.37,44.1,47.91,0.85,265.64,28.25
15-01-2023 15:00,15-01-2023 16:00,50,189.65,None,None,None,None,None,None,None,None,None
15-01-2023 16:00,15-01-2023 17:00,49.23,183.05,None,None,36.58,1.1,45.29,None,None,None,None
15-01-2023 17:00,15-01-2023 18:00,49.09,183.35,2.69,65.62,40.43,1.02,43.97,None,None,None,None
15-01-2023 18:00,15-01-2023 19:00,45.32,171.79,2.67,59.83,35.85,1.02,42.81,67.03,0.63,282.75,23.53
15-01-2023 19:00,15-01-2023 20:00,46.42,187.35,7.92,58.54,39.18,1.05,33.85,70.64,0.46,237.79,22.75
15-01-2023 20:00,15-01-2023 21:00,59.14,215.05,19.52,52.78,36.3,1.31,26,73.12,0.37,137.53,21.97
15-01-2023 21:00,15-01-2023 22:00,65.47,256.85,37.27,43.39,32.75,1.37,24.55,74.19,0.41,235.06,21.7
15-01-2023 22:00,15-01-2023 23:00,82.2,308.7,51.64,39.73,31.51,1.53,24.08,74.28,0.46,97.95,21.53
15-01-2023 23:00,16-01-2023 00:00,92.9,323.32,None,None,40.05,None,None,None,None,None,None
16-01-2023 00:00,16-01-2023 01:00,94.88,347,None,None,39.38,2,24.02,None,None,None,None
16-01-2023 01:00,16-01-2023 02:00,88.95,None,106.37,22.47,22.64,2.06,24.62,81.99,0.3,181.8,19.48
16-01-2023 02:00,16-01-2023 03:00,80.41,267.7,116.71,19.87,16.61,2.14,23.92,82.59,0.24,225.09,19.15
16-01-2023 03:00,16-01-2023 04:00,74.78,243.5,118.41,19.23,20.33,2.15,24.16,84.25,0.29,197.95,19.02
16-01-2023 04:00,16-01-2023 05:00,73.09,252.85,120.91,19.11,24.05,2.16,23.56,82.91,0.32,247.02,18.84
16-01-2023 05:00,16-01-2023 06:00,70.23,249.26,123.7,15.27,39.85,2.1,23.93,83.2,0.31,152.88,18.52
16-01-2023 06:00,16-01-2023 07:00,71,237.11,132.01,11.07,39.87,2.04,23.66,82.7,0.52,153.05,18.5
16-01-2023 07:00,16-01-2023 08:00,77.84,259.43,None,None,None,None,None,None,None,None,None
16-01-2023 08:00,16-01-2023 09:00,88.96,304.9,None,None,39.71,None,24.55,None,None,None,None
16-01-2023 09:00,16-01-2023 10:00,97.63,337.25,128.15,28.82,39.95,2.19,25.24,None,None,None,None
16-01-2023 10:00,16-01-2023 11:00,87.08,301.2,115.82,31.41,39.29,1.98,33.84,51.13,0.7,126.03,27.23
16-01-2023 11:00,16-01-2023 12:00,67.68,251.2,99.74,46.38,39.8,1.91,33.64,55.08,0.64,236.19,27.7
16-01-2023 12:00,16-01-2023 13:00,68.86,254.85,69.88,67.46,33.03,1.86,41.57,53.88,0.76,251.27,27.75
16-01-2023 13:00,16-01-2023 14:00,64.32,249.7,39.66,77.24,36.16,1.64,47.28,48.6,0.76,269.93,28.28
16-01-2023 14:00,16-01-2023 15:00,62,205.4,17.11,85.36,43.14,1.58,51.13,49.62,0.81,249.04,28.21
16-01-2023 15:00,16-01-2023 16:00,51.77,195,None,None,38.31,None,None,None,None,None,None
16-01-2023 16:00,16-01-2023 17:00,51,210.9,None,None,39.43,1.31,42.26,None,None,None,None
16-01-2023 17:00,16-01-2023 18:00,45.51,172.58,8.15,79.52,41.12,1.29,42.28,59.01,0.58,280.88,25.36
16-01-2023 18:00,16-01-2023 19:00,55.82,203.2,10.94,80.25,22.56,1.29,37.63,66.12,0.61,290.12,23.85
16-01-2023 19:00,16-01-2023 20:00,64.7,246.8,14.68,76.55,30.31,1.29,32.23,74.37,0.64,292.99,22.63
16-01-2023 20:00,16-01-2023 21:00,75.12,279.25,19.55,73.26,38.09,1.53,33.44,78.22,0.79,307.12,22.06
16-01-2023 21:00,16-01-2023 22:00,77.63,244.75,21.27,70.92,38.42,1.62,27.21,79.21,0.5,245.58,21.44
16-01-2023 22:00,16-01-2023 23:00,81.1,261.38,29.95,67.24,15.95,1.73,25.94,81.2,0.59,288.64,20.9
16-01-2023 23:00,17-01-2023 00:00,88.75,303,None,None,20.7,None,24.34,None,None,None,None
17-01-2023 00:00,17-01-2023 01:00,83.03,284,75.25,38.36,50.43,2.06,24.93,None,None,None,None
17-01-2023 01:00,17-01-2023 02:00,90.68,None,86.48,31.41,35.58,2.03,24.35,81.61,0.32,207.32,19.62
17-01-2023 02:00,17-01-2023 03:00,93.22,332.15,105.95,27.46,40.02,2.19,24.06,82.36,0.33,177.09,19.38
17-01-2023 03:00,17-01-2023 04:00,99.47,305.6,113.34,19.63,19.09,2.2,24.87,84.2,0.43,146.52,18.88
17-01-2023 04:00,17-01-2023 05:00,115.27,424.6,124.93,18.85,26.76,2.22,24.61,85.85,0.27,226.19,18.49
17-01-2023 05:00,17-01-2023 06:00,99.92,302.25,136.82,16.92,18.97,2.22,24.61,87.1,0.27,223.53,18.37
17-01-2023 06:00,17-01-2023 07:00,79,291.45,152.93,14.56,29.12,2.31,24.36,86.59,0.43,150.89,18.29
17-01-2023 07:00,17-01-2023 08:00,104.6,360.64,None,None,19.52,None,None,None,None,None,None
17-01-2023 08:00,17-01-2023 09:00,118.82,425.65,None,None,15.05,2.46,24.56,None,None,None,None
17-01-2023 09:00,17-01-2023 10:00,122.27,417.1,170.85,22.03,17.27,2.54,24.95,None,None,None,None
17-01-2023 10:00,17-01-2023 11:00,115.03,380.35,144.77,38.49,23.22,2.48,35.22,55.84,0.59,163.53,27.24
17-01-2023 11:00,17-01-2023 12:00,116.99,365.7,116.37,58.7,21.62,2.46,51.06,52.37,0.66,165.3,28.66
17-01-2023 12:00,17-01-2023 13:00,96.77,320.45,85.66,82.32,26.03,2.4,42.41,49.27,0.65,227.21,30.03
17-01-2023 13:00,17-01-2023 14:00,82.13,288.25,50.12,103.11,13.5,2.13,50.73,50.24,0.7,258.3,29.33
17-01-2023 14:00,17-01-2023 15:00,69,237.37,15.14,110.19,18.28,1.89,59.91,49.92,0.67,261.64,29.54
17-01-2023 15:00,17-01-2023 16:00,58.14,205.95,None,None,14.15,None,None,None,None,None,None
17-01-2023 16:00,17-01-2023 17:00,46.55,166.9,None,None,19.02,1.6,34.63,None,None,None,None
17-01-2023 17:00,17-01-2023 18:00,47.73,168.64,17.53,85.77,15.33,1.47,43.87,57.67,0.69,292.26,25.82
17-01-2023 18:00,17-01-2023 19:00,57.45,234.25,12.76,89.81,32.04,1.5,34.77,64.31,0.57,288.58,24.63
17-01-2023 19:00,17-01-2023 20:00,60.14,239.1,16.08,82.76,21.02,1.49,34.67,67.72,0.64,274.83,23.48
17-01-2023 20:00,17-01-2023 21:00,64.23,240.7,13.31,82.75,16.11,1.53,38.5,71.85,0.52,281.51,22.81
17-01-2023 21:00,17-01-2023 22:00,68.85,238.8,21.41,74.66,29.39,1.77,26.05,77.39,0.48,255.03,21.97
17-01-2023 22:00,17-01-2023 23:00,85.64,312.22,30.95,69.64,43.07,1.8,24.46,79.31,0.45,145.86,21.64
17-01-2023 23:00,18-01-2023 00:00,95.33,333.2,None,None,25.37,None,24.09,None,None,None,None
18-01-2023 00:00,18-01-2023 01:00,97.9,318,78.34,38.97,20.33,2.16,23.81,None,None,None,None
18-01-2023 01:00,18-01-2023 02:00,98.24,None,100.04,31.17,29.93,2.33,24.49,81.26,0.26,201.41,20.16
18-01-2023 02:00,18-01-2023 03:00,109.39,407.75,125.16,27.75,24.17,2.5,24.09,81.81,0.3,225.72,19.86
18-01-2023 03:00,18-01-2023 04:00,84.72,305.83,134.67,22.45,28.16,2.46,23.87,81.63,0.33,157.15,19.34
18-01-2023 04:00,18-01-2023 05:00,79.25,269.65,152.41,15.64,23.98,2.56,24.6,84,0.39,170.74,18.81
18-01-2023 05:00,18-01-2023 06:00,93.61,320.9,160.35,12.76,41.68,2.53,23.87,81.1,0.45,131.3,18.89
18-01-2023 06:00,18-01-2023 07:00,111.44,338.79,None,None,None,None,None,None,None,None,None
18-01-2023 07:00,18-01-2023 08:00,106,355.43,None,None,13.58,None,24.5,None,None,None,None
18-01-2023 08:00,18-01-2023 09:00,126.76,401.25,186.9,16.77,30.36,2.56,24.83,None,None,None,None
18-01-2023 09:00,18-01-2023 10:00,132.3,438.55,169.06,22.88,24.03,2.66,27.42,57.73,0.55,128.52,26.05
18-01-2023 10:00,18-01-2023 11:00,96.91,336.95,146.49,33.59,43.06,2.5,34.78,51.78,0.7,129.69,28.28
18-01-2023 11:00,18-01-2023 12:00,98.18,370.35,96.43,59.27,39.78,2.29,44.78,42.5,1.15,158.31,31.35
18-01-2023 12:00,18-01-2023 13:00,82.33,294.65,51.69,77.68,40.11,2.01,54.24,37.22,1.01,185.2,32.4
18-01-2023 13:00,18-01-2023 14:00,49,177.85,26.88,85.3,39.04,1.75,58.08,38.77,1.07,208.79,32.65
18-01-2023 14:00,18-01-2023 15:00,68.08,248.95,None,None,39.79,None,91.49,None,None,None,None
18-01-2023 15:00,18-01-2023 16:00,84.5,281.57,None,None,40.01,1.98,80.49,None,None,None,None
18-01-2023 16:00,18-01-2023 17:00,75.62,236.47,3.5,93.53,39.71,1.85,56.42,46.5,0.57,263.52,31.02
18-01-2023 17:00,18-01-2023 18:00,62.42,209.47,12.71,99.42,39.48,1.78,41.45,54.4,0.65,267.25,28.43
18-01-2023 18:00,18-01-2023 19:00,60.19,219.43,9.02,103.33,39.5,1.73,48.87,69.01,0.74,304.5,25.48
18-01-2023 19:00,18-01-2023 20:00,71.22,245.8,7.1,96.8,36.14,1.76,34.2,75.42,0.59,278.5,24.31
18-01-2023 20:00,18-01-2023 21:00,71.55,260.9,None,None,30.3,None,None,None,None,None,None
18-01-2023 21:00,18-01-2023 22:00,73.92,260.15,None,None,32.34,1.97,23.53,None,None,None,None
18-01-2023 22:00,18-01-2023 23:00,83.55,283.16,48.82,60.27,31.29,2.1,28.86,79.26,0.44,155.67,22.02
18-01-2023 23:00,19-01-2023 00:00,86.5,306.3,77.37,49.72,41.07,2.41,24.03,80.5,0.38,228,21.57
19-01-2023 00:00,19-01-2023 01:00,100.65,350,105.47,39.87,26.72,2.58,24.86,83.03,0.32,140.12,20.75
19-01-2023 01:00,19-01-2023 02:00,102.83,None,143.37,28.45,18.55,2.75,23.38,82.02,0.31,194.3,20.4
19-01-2023 02:00,19-01-2023 03:00,114.97,384.3,161.7,23.26,18.88,2.77,23.02,78.73,0.28,183.07,19.92
19-01-2023 03:00,19-01-2023 04:00,77,285,174.88,26.48,19.6,2.75,24.4,80.26,0.3,185.95,19.4
19-01-2023 04:00,19-01-2023 05:00,84.73,340.9,None,None,22.55,None,None,None,None,None,None
19-01-2023 05:00,19-01-2023 06:00,90.7,322.05,None,None,21.23,2.78,24.32,None,None,None,None
19-01-2023 06:00,19-01-2023 07:00,87.75,357.7,241.12,7.51,11.99,2.76,24.01,None,None,None,None
19-01-2023 07:00,19-01-2023 08:00,80,304.08,261.62,4.28,11.89,2.85,24.04,83.54,0.31,217.67,18.95
19-01-2023 08:00,19-01-2023 09:00,124.58,460.4,265.48,12.22,23.34,3,24.09,75.65,0.29,203.43,21.56
19-01-2023 09:00,19-01-2023 10:00,100.12,341.1,249.35,16.61,20.89,3,27.14,67.14,0.45,200.97,25.58
19-01-2023 10:00,19-01-2023 11:00,104,323.25,222.05,29.25,13.9,2.84,32.17,62.81,0.49,196.38,27.23
19-01-2023 11:00,19-01-2023 12:00,85.41,289.05,None,None,43.17,None,None,None,None,None,None
19-01-2023 12:00,19-01-2023 13:00,80,272,None,None,13.69,None,None,None,None,None,None
19-01-2023 13:00,19-01-2023 14:00,None,None,None,None,None,None,None,None,None,None,None
19-01-2023 14:00,19-01-2023 15:00,None,None,None,None,None,None,None,None,None,None,None
19-01-2023 15:00,19-01-2023 16:00,None,None,None,None,None,None,None,None,None,None,None
19-01-2023 16:00,19-01-2023 17:00,None,None,55.13,109.58,11.27,0,39.92,45.14,0.72,242.87,30.94
19-01-2023 17:00,19-01-2023 18:00,57,None,38.65,87.66,20.77,0,42.16,54.91,0.56,234.78,28.62
19-01-2023 18:00,19-01-2023 19:00,59.96,None,50.4,75.58,17.91,0,26.08,63.02,0.57,253.21,25.7
19-01-2023 19:00,19-01-2023 20:00,74.28,250.96,70.15,64.13,15.48,0,25.84,70.15,0.34,212.12,24.3
19-01-2023 20:00,19-01-2023 21:00,89.68,321.42,87.11,57.14,11.48,0,24.62,72.6,0.27,187.5,23.75
19-01-2023 21:00,19-01-2023 22:00,94.96,314.55,111.78,46.5,16.84,0,25.29,76.49,0.43,255.29,23.47
19-01-2023 22:00,19-01-2023 23:00,102.75,377.67,123.77,45.05,14.22,0,26.71,83.11,0.35,165.96,22.9
19-01-2023 23:00,20-01-2023 00:00,93.65,300.24,126.86,40.67,17.03,0,23.5,84.59,0.41,183.56,22.21
20-01-2023 00:00,20-01-2023 01:00,88.1,305,134.64,33.01,17.38,0,21.61,81.83,0.45,127.89,21.84
20-01-2023 01:00,20-01-2023 02:00,89.28,None,151.88,24.33,17.06,0,24.23,81.75,0.4,184.54,21.29
20-01-2023 02:00,20-01-2023 03:00,101.3,340.68,160.36,18.62,20.02,0,24.03,82.85,0.49,268.29,20.87
20-01-2023 03:00,20-01-2023 04:00,91.77,298.65,166.85,14.85,10.77,0,25.07,88.15,0.29,139.26,20.14
20-01-2023 04:00,20-01-2023 05:00,90.33,291.52,170.8,13.54,16.93,0,23.68,90.86,0.35,206.46,19.86
20-01-2023 05:00,20-01-2023 06:00,85.08,280.05,169.15,11.99,17.93,0,24.04,89.3,0.34,139.63,19.46
20-01-2023 06:00,20-01-2023 07:00,77.28,225.8,170.73,11.98,25.35,0,23.49,91.47,0.33,148.94,19.41
20-01-2023 07:00,20-01-2023 08:00,85.22,261.95,179.41,11.01,25.89,0,23.94,89.03,0.26,215.61,19.25
20-01-2023 08:00,20-01-2023 09:00,89.6,301.86,203.83,9.24,22.83,0,24.7,80.47,0.36,198.42,22.04
20-01-2023 09:00,20-01-2023 10:00,95.03,381.61,205.16,14.82,14.92,0,26.34,63.52,0.61,262.58,25.9
20-01-2023 10:00,20-01-2023 11:00,66.72,245.47,148.5,50.44,17,0.37,33.19,47.5,0.6,250.59,28.23
20-01-2023 11:00,20-01-2023 12:00,49,181.68,102.97,60.06,30.19,1.68,44.56,47.74,0.76,210.47,30.34
20-01-2023 12:00,20-01-2023 13:00,44.48,175.79,76.84,74.72,19.07,1.57,35.86,51.16,0.83,243.82,30.32
20-01-2023 13:00,20-01-2023 14:00,49.4,170.45,35.43,88.41,15.08,1.19,34.41,46.2,0.79,257.3,30.7
20-01-2023 14:00,20-01-2023 15:00,37,140.75,25.04,84.86,12.84,1.16,33.73,44.55,0.89,246.87,30.77
20-01-2023 15:00,20-01-2023 16:00,37,135.84,23.2,79.97,31.16,1.08,34.93,41.96,0.85,256.02,31.34
20-01-2023 16:00,20-01-2023 17:00,34.52,131.37,26.53,68.21,17.04,1.02,29.32,35.38,0.68,240.77,31.29
20-01-2023 17:00,20-01-2023 18:00,26.91,103.7,37.28,67.12,23.34,1,29.79,48.12,0.72,273.82,28.45
20-01-2023 18:00,20-01-2023 19:00,25.67,138.11,37.14,67.1,28.71,0.94,32.32,59.95,0.83,313.3,25.91
20-01-2023 19:00,20-01-2023 20:00,16.85,177.69,44.57,62.8,24.84,1.02,23.48,61.25,0.48,278.4,24.7
20-01-2023 20:00,20-01-2023 21:00,40.83,210.59,70.4,53.66,14.38,1.14,25.66,63.73,0.41,182.77,24.2
20-01-2023 21:00,20-01-2023 22:00,56.73,256.8,99.45,39.07,15.43,1.49,24.98,71.74,0.37,126.92,23.42
20-01-2023 22:00,20-01-2023 23:00,66,250.2,115.98,31.86,17.88,1.54,26.77,78.13,0.37,170.62,22.88
20-01-2023 23:00,21-01-2023 00:00,56.1,200,134.15,28.38,23.04,1.62,21.79,75.73,0.41,211.41,22.39
21-01-2023 00:00,21-01-2023 01:00,50.75,200,142.15,24.96,21.55,1.58,24.14,78.4,0.5,207.71,21.96
21-01-2023 01:00,21-01-2023 02:00,45.05,None,149.08,19.8,27.34,1.6,24.26,82.14,0.43,105.2,21.56
21-01-2023 02:00,21-01-2023 03:00,51.09,162.6,162.01,11.85,38.99,1.6,23.01,83.73,0.4,119.75,21.21
21-01-2023 03:00,21-01-2023 04:00,46.42,172.73,171.24,10.88,12.54,1.53,23.28,81.53,0.33,150.27,20.68
21-01-2023 04:00,21-01-2023 05:00,42.12,151.32,183.76,6.89,24.79,1.49,22.78,78.42,0.38,218.88,20.48
21-01-2023 05:00,21-01-2023 06:00,46.23,175.95,186.73,9.78,21.32,1.48,25.15,83.69,0.35,263.51,20.48
21-01-2023 06:00,21-01-2023 07:00,45.86,191.17,181.08,11.12,16.67,1.41,23.9,89.71,0.32,200.72,20.44
21-01-2023 07:00,21-01-2023 08:00,42.91,159.95,183.5,9.97,22.41,1.41,22.65,90.34,0.3,182.72,20.25
21-01-2023 08:00,21-01-2023 09:00,50.33,164,188.49,9.62,15.71,1.46,24.39,82.1,0.55,139.85,22.17
21-01-2023 09:00,21-01-2023 10:00,70.69,260.85,195.34,11.05,15.94,1.46,25.72,68.45,0.61,159.96,25.26
21-01-2023 10:00,21-01-2023 11:00,85.72,289.9,179.04,20.83,27.75,1.44,30.36,55.14,0.85,138.12,27.25
21-01-2023 11:00,21-01-2023 12:00,65.31,210.47,148.74,30.95,20.64,1.34,38.2,48.84,0.91,160.46,29.23
21-01-2023 12:00,21-01-2023 13:00,48.05,184.22,139.66,84.85,27.98,1.4,36.05,53.54,0.69,265.36,29.95
21-01-2023 13:00,21-01-2023 14:00,53.88,204.78,83.36,138.87,18.75,1.25,42.7,48.75,0.74,254.19,30.11
21-01-2023 14:00,21-01-2023 15:00,48.8,184.05,18.39,159.49,19.49,1.19,45.71,46.37,0.91,265.92,29.41
21-01-2023 15:00,21-01-2023 16:00,47.8,203.75,9.38,150.78,13.59,1.03,42.72,43.98,0.88,284.52,29.55
21-01-2023 16:00,21-01-2023 17:00,50.4,197.73,10.29,132.31,19.3,0.93,39.36,40.36,0.99,287.97,28.73
21-01-2023 17:00,21-01-2023 18:00,36.88,173.68,12.96,116.54,18.03,0.9,36.91,35.47,0.91,301.36,27.88
21-01-2023 18:00,21-01-2023 19:00,36.42,154.38,19.25,114.96,24.95,2.1,38.78,50.95,0.8,300.65,25.48
21-01-2023 19:00,21-01-2023 20:00,49.8,231.26,22,119.42,12.95,2.75,34.68,63.2,0.69,270.19,23.96
21-01-2023 20:00,21-01-2023 21:00,54.5,199.31,28.25,110.88,19.75,2.79,33.02,66.37,0.75,280.46,23.46
21-01-2023 21:00,21-01-2023 22:00,50.09,187,31.72,107.84,17.35,2.79,29,63.75,0.7,225.7,22.97
21-01-2023 22:00,21-01-2023 23:00,49.28,188.22,52.92,90.66,17.18,2.79,26.63,63.69,0.5,201.6,22.31
21-01-2023 23:00,22-01-2023 00:00,57.68,210.4,87.34,76.53,17.74,2.79,23.71,63.2,0.41,201.41,22.01
22-01-2023 00:00,22-01-2023 01:00,60.68,218,127.62,63.6,19.2,2.79,23.9,61.79,0.35,164.1,21.64
